unit_id,time_cycles,sensor_3,sensor_4,sensor_7,sensor_9,sensor_11,sensor_12,sensor_17,sensor_20,sensor_21,RUL
62,101,1597.38,1414.79,553.15,9050.88,47.62,521.34,393,38.65,23.2016,80
62,102,1592.13,1412.29,553.49,9059.15,47.64,521.26,394,38.79,23.3083,79
62,103,1590.9,1415.37,552.46,9059.14,47.84,521.66,393,38.65,23.2811,78
62,104,1586.58,1417.13,553.28,9051.34,47.74,520.96,394,38.73,23.2646,77
62,105,1594.29,1413.35,552.46,9054.4,47.7,520.86,393,38.88,23.2931,76
62,106,1591.36,1412.83,552.96,9059.08,47.55,520.81,393,38.73,23.1762,75
62,107,1593.23,1411.13,553.42,9060.33,47.55,521.2,394,38.83,23.3228,74
62,108,1590.27,1407.61,553.2,9063.95,47.66,520.64,391,38.79,23.1893,73
62,109,1596.08,1414.77,553.2,9051.93,47.78,521.2,394,38.72,23.1983,72
62,110,1590.93,1417.33,552.7,9054.04,48.02,521.13,393,39.01,23.2666,71
62,111,1593.92,1415.12,552.87,9062.56,47.71,521.25,396,38.79,23.157,70
62,112,1592.29,1413.9,552.54,9056.78,47.8,520.58,395,38.65,23.2259,69
62,113,1590.52,1414.98,553.04,9060.99,47.82,520.83,392,38.74,23.2042,68
62,114,1584.61,1414.03,552.93,9058.08,47.86,520.96,395,38.64,23.1717,67
62,115,1590.07,1412.89,553.29,9057.09,47.76,520.59,394,38.64,23.3771,66
62,116,1591.83,1416.79,553.07,9054.67,47.67,520.92,395,38.72,23.2497,65
62,117,1595.14,1412.28,551.99,9051.56,47.63,520.5,393,38.69,23.2363,64
62,118,1596.58,1416.25,552.5,9056.23,47.8,520.96,395,38.68,23.2386,63
62,119,1597.84,1423.39,553.25,9057.04,47.62,520.5,393,38.64,23.2475,62
62,120,1592.77,1415.12,552.87,9050.41,47.75,520.46,394,38.72,23.299,61
62,121,1592.77,1417.1,553.25,9053.26,47.94,521.09,394,38.66,23.2232,60
62,122,1600.17,1416.72,552.67,9054.54,47.76,521.06,394,38.56,23.2031,59
62,123,1591.99,1409.42,552.8,9052.94,47.58,521.26,395,38.83,23.2613,58
62,124,1595.49,1415.36,552.12,9061.61,47.76,520.86,394,38.79,23.2333,57
62,125,1593.71,1418.66,552.4,9050.13,47.9,520.77,393,38.61,23.2072,56
62,126,1596.16,1418.26,552.66,9055.35,47.76,521.02,394,38.64,23.2842,55
62,127,1589.77,1418.87,552.53,9050.42,47.83,520.64,394,38.76,23.1652,54
62,128,1594.36,1418.73,552.38,9056.17,47.9,520.47,393,38.54,23.1425,53
62,129,1591.62,1415.35,552.96,9061.81,47.83,521.01,394,38.81,23.2219,52
62,130,1587.89,1415.56,552.77,9057.77,47.73,520.65,395,38.6,23.3333,51
62,131,1598.59,1424.62,552.38,9061.44,47.61,520.2,392,38.67,23.2124,50
62,132,1594.05,1414.36,552.28,9055.71,47.72,520.75,395,38.6,23.1657,49
62,133,1591.25,1414.19,552.4,9052.03,47.74,520.82,395,38.8,23.1958,48
62,134,1599.92,1413.52,552.86,9047.38,47.8,520.44,396,38.51,23.1037,47
62,135,1586.27,1414.56,552.29,9057.47,47.84,520.22,395,38.82,23.1756,46
62,136,1592.01,1413.11,552.45,9056.33,47.92,520.35,395,38.66,23.2115,45
62,137,1590.56,1411.41,551.97,9059.88,47.8,520.87,395,38.71,23.1141,44
62,138,1592.78,1417.85,552.16,9053.57,47.96,520.51,396,38.64,23.2016,43
62,139,1598.87,1421.41,551.42,9055.42,47.61,520.21,395,38.56,23.1834,42
62,140,1592.96,1424.22,552.3,9051.64,47.62,520.67,394,38.81,23.1805,41
62,141,1601.42,1414.9,552.51,9047.32,47.89,521.06,395,38.78,23.1438,40
62,142,1585.62,1421.04,552.38,9048.69,47.75,520.6,395,38.63,23.1652,39
62,143,1603.86,1420.05,552.21,9051.72,47.92,520.34,396,38.63,23.2553,38
62,144,1593.37,1419.42,552.16,9049.97,47.76,520.83,393,38.92,23.1588,37
62,145,1592.88,1416.1,551.88,9053.9,47.94,520.41,394,38.68,23.2054,36
62,146,1599.77,1423.12,553.17,9055.57,47.81,520.39,394,38.41,23.129,35
62,147,1600.54,1414.54,551.95,9053.63,47.95,520.03,396,38.79,23.1169,34
62,148,1597.38,1418.73,551.66,9059.03,47.92,520.32,394,38.43,23.121,33
62,149,1598.72,1415.52,552.19,9052.1,47.89,520.63,395,38.55,23.2028,32
62,150,1596.74,1425.08,552.37,9048.8,47.93,520.67,394,38.55,23.3169,31
62,151,1602.16,1419.74,551.65,9044.4,47.94,520.46,395,38.47,23.1563,30
62,152,1592.93,1420.19,553.1,9051.23,48.04,520.35,396,38.52,23.2851,29
62,153,1594.93,1424.44,552.15,9050.45,47.94,520.1,395,38.53,23.1438,28
62,154,1598.29,1418.29,551.88,9050.34,47.82,520.06,394,38.72,23.143,27
62,155,1592.44,1422.98,552.41,9049.09,47.91,520.31,396,38.73,23.1973,26
62,156,1599.79,1420.36,552.49,9041.56,48.01,520.37,394,38.77,23.1708,25
62,157,1595.81,1424.62,552.78,9053.27,47.91,520.01,395,38.59,23.1676,24
62,158,1600.27,1415.64,551.99,9049.01,47.91,520.13,394,38.56,23.2017,23
62,159,1596.99,1419.18,551.99,9046.79,47.98,519.76,395,38.63,23.1619,22
62,160,1597.7,1430.64,551.56,9046.54,47.94,520.08,395,38.65,23.103,21
62,161,1604.01,1419.38,551.99,9050.0,47.85,520.17,394,38.47,23.0845,20
62,162,1596.57,1421.9,551.56,9050.45,47.8,520.21,396,38.46,23.2615,19
62,163,1600.35,1421.51,552.29,9054.19,48.04,519.97,396,38.47,23.0817,18
62,164,1600.28,1429.69,551.52,9045.64,48.09,519.71,395,38.45,23.0537,17
62,165,1597.62,1421.31,551.43,9052.19,48.11,520.14,394,38.51,23.077,16
62,166,1599.85,1424.66,551.65,9052.45,48.0,519.76,396,38.59,23.1572,15
62,167,1594.7,1425.57,551.25,9049.23,48.06,519.58,394,38.63,23.0802,14
62,168,1601.12,1424.28,552.38,9044.7,47.87,519.51,397,38.47,23.0546,13
62,169,1607.03,1420.12,551.76,9044.8,48.25,520.12,395,38.52,23.0111,12
62,170,1598.12,1425.68,551.62,9045.19,48.29,520.07,396,38.46,23.0544,11
62,171,1599.43,1424.08,552.14,9050.31,48.21,520.26,394,38.39,23.0042,10
62,172,1601.16,1423.58,552.07,9049.98,48.04,519.63,395,38.41,23.0184,9
62,173,1601.42,1431.48,552.49,9045.5,48.12,519.87,395,38.48,23.1565,8
62,174,1601.38,1425.56,551.09,9047.5,48.06,519.49,395,38.5,23.0207,7
62,175,1598.92,1429.41,551.33,9050.64,48.26,519.81,397,38.45,22.9532,6
62,176,1600.36,1432.64,551.45,9043.24,48.01,520.05,394,38.3,23.0983,5
62,177,1595.0,1424.88,551.84,9045.38,48.0,519.7,395,38.44,23.0416,4
62,178,1601.35,1421.8,551.47,9051.6,48.1,519.81,396,38.57,23.0534,3
62,179,1603.55,1423.67,550.96,9043.93,48.27,519.84,395,38.64,23.0212,2
62,180,1595.1,1427.51,551.09,9037.02,48.16,519.68,396,38.35,23.0042,1
63,1,1585.01,1405.59,553.95,9050.26,47.38,521.24,392,38.98,23.4455,174
63,2,1585.07,1396.99,554.28,9057.95,47.46,521.77,393,38.91,23.3626,173
63,3,1600.15,1404.54,553.22,9057.29,47.52,521.53,392,39.0,23.3173,172
63,4,1583.64,1399.57,553.79,9053.81,47.28,522.12,392,38.97,23.2563,171
63,5,1590.16,1412.41,553.28,9051.93,47.52,521.46,393,38.76,23.3926,170
63,6,1588.0,1402.95,553.23,9047.9,47.53,521.22,393,38.79,23.3105,169
63,7,1592.37,1404.86,553.68,9055.9,47.39,521.96,392,38.8,23.3713,168
63,8,1590.26,1404.07,553.02,9064.74,47.44,521.28,392,38.78,23.3722,167
63,9,1587.8,1397.96,554.19,9052.73,47.29,521.19,394,39.05,23.2224,166
63,10,1586.36,1413.78,553.61,9058.88,47.46,522.16,392,38.9,23.2731,165
63,11,1579.97,1407.38,554.16,9062.53,47.36,522.04,393,38.98,23.3233,164
63,12,1586.14,1406.98,554.24,9060.87,47.59,521.7,393,38.89,23.3231,163
63,13,1586.02,1405.53,553.78,9056.79,47.29,522.27,392,38.98,23.277,162
63,14,1588.64,1407.18,553.89,9062.15,47.38,521.71,392,38.81,23.3437,161
63,15,1595.45,1402.24,554.62,9053.05,47.51,521.8,392,38.88,23.2272,160
63,16,1588.1,1406.88,553.2,9054.25,47.6,521.71,393,39.03,23.4545,159
63,17,1581.34,1408.52,554.39,9059.59,47.67,521.14,391,38.86,23.391,158
63,18,1593.26,1409.26,553.39,9056.31,47.36,521.17,393,38.83,23.0453,157
63,19,1584.69,1407.84,553.61,9056.18,47.31,521.6,393,38.91,23.3216,156
63,20,1588.4,1397.29,554.14,9051.0,47.42,522.18,392,38.9,23.4307,155
63,21,1588.08,1409.94,554.53,9060.73,47.48,521.35,393,39.06,23.3518,154
63,22,1579.97,1411.07,553.71,9057.48,47.45,521.5,393,38.84,23.3918,153
63,23,1592.95,1401.63,553.78,9054.25,47.42,521.48,392,38.92,23.2857,152
63,24,1588.6,1404.91,554.08,9056.68,47.45,521.46,393,38.9,23.3423,151
63,25,1583.62,1406.0,554.16,9056.01,47.46,521.92,392,38.78,23.3139,150
63,26,1589.3,1408.13,553.69,9068.49,47.46,521.31,391,38.8,23.3081,149
63,27,1587.05,1409.2,553.94,9059.25,47.57,521.74,394,38.92,23.353,148
63,28,1587.86,1408.06,552.85,9053.76,47.39,521.5,392,38.81,23.2689,147
63,29,1579.07,1398.82,553.74,9060.98,47.34,521.28,393,38.88,23.3618,146
63,30,1585.54,1410.0,553.75,9056.41,47.52,522.08,392,38.85,23.3697,145
63,31,1595.69,1410.76,553.22,9058.44,47.55,522.31,393,38.93,23.4287,144
63,32,1592.55,1406.72,554.16,9058.37,47.47,521.44,393,38.93,23.3022,143
63,33,1586.61,1400.47,552.91,9057.01,47.6,521.81,393,38.93,23.3823,142
63,34,1586.18,1409.54,554.34,9057.59,47.58,521.36,392,38.93,23.3219,141
63,35,1587.64,1409.16,553.43,9059.41,47.3,521.63,394,39.04,23.3259,140
63,36,1585.36,1414.87,553.03,9059.16,47.56,521.88,393,38.83,23.2547,139
63,37,1584.89,1401.88,553.96,9056.2,47.44,522.06,392,38.81,23.2723,138
63,38,1595.37,1409.91,553.93,9061.43,47.52,521.9,391,38.9,23.2345,137
63,39,1587.72,1403.99,553.5,9059.19,47.53,521.23,392,38.77,23.4026,136
63,40,1582.4,1404.36,553.43,9055.53,47.41,521.63,393,38.91,23.3214,135
63,41,1585.67,1409.05,553.23,9062.53,47.39,521.56,393,38.88,23.2994,134
63,42,1575.0,1408.74,553.75,9053.36,47.49,521.53,394,38.71,23.2958,133
63,43,1587.99,1403.78,553.32,9053.33,47.45,521.86,392,38.79,23.4082,132
63,44,1582.46,1402.64,553.46,9060.96,47.37,521.69,393,38.98,23.2904,131
63,45,1598.14,1405.24,554.37,9062.22,47.41,521.42,393,38.98,23.3761,130
63,46,1591.24,1405.02,553.57,9058.63,47.53,521.44,395,38.81,23.3302,129
63,47,1586.08,1406.3,553.84,9061.69,47.48,521.57,393,38.9,23.3668,128
63,48,1581.25,1403.47,553.66,9065.86,47.57,522.15,392,38.83,23.306,127
63,49,1583.45,1401.34,553.11,9057.26,47.37,521.51,392,39.02,23.3586,126
63,50,1588.4,1407.39,554.3,9059.89,47.61,521.6,394,38.76,23.4488,125
63,51,1589.83,1407.12,552.87,9057.69,47.35,521.87,393,38.79,23.2774,124
63,52,1588.31,1401.69,553.75,9060.81,47.54,521.83,393,39.0,23.3795,123
63,53,1585.62,1408.63,553.78,9060.73,47.5,521.87,392,38.81,23.4105,122
63,54,1593.8,1403.69,553.79,9064.11,47.38,521.73,393,38.89,23.3641,121
63,55,1591.21,1405.3,553.29,9059.17,47.27,521.77,394,38.9,23.3873,120
63,56,1593.11,1412.3,554.13,9062.01,47.57,521.28,392,38.9,23.2706,119
63,57,1591.94,1405.69,553.15,9064.94,47.45,521.94,393,38.87,23.3018,118
63,58,1585.3,1407.32,554.12,9067.72,47.59,521.6,395,38.78,23.3312,117
63,59,1591.51,1400.91,554.24,9063.46,47.27,521.51,392,38.76,23.3741,116
63,60,1590.24,1417.57,553.59,9059.07,47.47,521.73,395,38.82,23.3222,115
63,61,1584.18,1409.68,553.54,9056.54,47.4,521.35,392,38.87,23.2895,114
63,62,1595.49,1407.12,553.06,9052.21,47.59,521.41,393,38.7,23.3009,113
63,63,1590.95,1412.99,553.03,9057.73,47.48,521.06,393,38.89,23.4076,112
63,64,1590.49,1406.18,552.88,9065.44,47.48,521.08,392,38.98,23.3718,111
63,65,1588.54,1407.06,553.54,9060.39,47.68,521.44,392,39.03,23.2668,110
63,66,1594.99,1408.08,552.99,9065.13,47.49,521.01,392,38.79,23.2956,109
63,67,1583.66,1410.4,553.63,9060.15,47.56,521.28,392,38.92,23.3494,108
63,68,1584.2,1405.9,553.79,9054.7,47.56,521.61,391,38.95,23.3429,107
63,69,1589.76,1406.41,554.12,9062.9,47.49,521.47,393,38.65,23.3838,106
63,70,1596.95,1405.36,553.69,9066.37,47.65,521.97,393,38.85,23.2736,105
63,71,1591.61,1408.79,553.73,9062.1,47.43,521.6,392,39.01,23.258,104
63,72,1593.96,1409.63,553.82,9060.16,47.55,521.63,393,38.84,23.3882,103
63,73,1588.89,1409.39,552.81,9054.28,47.39,522.06,392,38.93,23.3122,102
63,74,1598.76,1403.81,553.61,9060.95,47.5,521.59,394,38.81,23.4572,101
63,75,1594.91,1407.94,553.78,9054.43,47.6,521.47,392,38.76,23.3412,100
63,76,1595.64,1407.83,553.75,9067.27,47.56,521.84,392,38.76,23.3009,99
63,77,1584.1,1404.65,553.97,9073.22,47.4,521.95,392,38.78,23.3788,98
63,78,1594.0,1403.51,554.17,9064.92,47.6,521.71,394,38.73,23.3198,97
63,79,1587.46,1406.33,553.7,9066.72,47.36,521.43,394,38.96,23.32,96
63,80,1587.87,1403.56,552.75,9067.0,47.41,521.61,393,38.84,23.2739,95
63,81,1599.49,1412.56,553.26,9065.57,47.58,521.42,393,38.91,23.2206,94
63,82,1587.75,1409.02,553.72,9063.76,47.6,521.06,392,38.59,23.2256,93
63,83,1590.1,1406.79,553.93,9064.79,47.45,522.13,393,38.84,23.2634,92
63,84,1597.47,1412.95,553.03,9063.0,47.36,521.54,393,38.83,23.3583,91
63,85,1588.63,1407.49,553.04,9070.4,47.65,521.33,392,38.98,23.2768,90
63,86,1590.6,1409.38,553.97,9062.41,47.48,521.7,392,38.77,23.2928,89
63,87,1586.9,1414.92,553.86,9066.09,47.69,521.49,393,38.93,23.3412,88
63,88,1585.34,1414.19,553.43,9062.11,47.56,521.48,393,38.78,23.3061,87
63,89,1593.33,1402.2,553.57,9068.13,47.44,521.58,394,38.79,23.2979,86
63,90,1584.06,1407.81,554.17,9057.95,47.71,521.53,393,38.96,23.4223,85
63,91,1592.21,1416.19,553.35,9063.56,47.78,521.74,392,38.84,23.3298,84
63,92,1592.27,1408.12,553.74,9068.32,47.53,521.35,392,38.76,23.2929,83
63,93,1592.85,1400.04,554.27,9076.72,47.41,521.93,394,38.85,23.2468,82
63,94,1588.46,1413.29,554.52,9067.37,47.53,521.81,392,38.98,23.321,81
63,95,1591.82,1411.51,553.84,9061.56,47.58,521.86,392,38.89,23.397,80
63,96,1593.57,1406.57,554.35,9070.99,47.38,521.63,393,38.78,23.2521,79
63,97,1592.44,1417.12,553.31,9073.88,47.64,521.32,392,38.89,23.2779,78
63,98,1587.25,1415.19,552.24,9068.71,47.54,521.23,393,38.83,23.2497,77
63,99,1591.83,1411.39,553.33,9066.28,47.57,521.35,395,38.67,23.2759,76
63,100,1597.18,1406.09,553.53,9066.98,47.85,520.85,393,38.8,23.3166,75
63,101,1593.82,1412.66,553.57,9065.53,47.55,521.48,392,38.84,23.4029,74
63,102,1591.63,1404.44,553.73,9065.69,47.53,521.18,394,38.79,23.2819,73
63,103,1594.84,1413.8,552.93,9068.47,47.5,520.87,394,38.83,23.3546,72
63,104,1595.86,1412.19,553.21,9067.69,47.67,521.56,392,38.97,23.3161,71
63,105,1592.0,1415.99,552.65,9075.37,47.5,521.52,394,38.93,23.2887,70
63,106,1590.76,1412.18,553.11,9068.16,47.52,521.75,394,38.8,23.2125,69
63,107,1598.6,1405.06,553.16,9074.24,47.62,521.28,394,38.76,23.3313,68
63,108,1591.53,1406.39,553.7,9068.37,47.52,521.24,393,38.67,23.2416,67
63,109,1584.53,1406.56,553.04,9074.22,47.47,521.28,394,38.75,23.2314,66
63,110,1598.25,1413.02,553.62,9071.24,47.55,521.56,395,38.64,23.206,65
63,111,1593.36,1410.94,552.94,9072.56,47.5,521.07,393,38.76,23.261,64
63,112,1597.77,1413.22,553.04,9075.76,47.72,521.45,393,38.63,23.3135,63
63,113,1590.69,1402.08,553.3,9079.71,47.35,521.21,393,38.7,23.1859,62
63,114,1586.7,1405.69,553.78,9074.1,47.63,521.57,395,38.77,23.3222,61
63,115,1590.64,1410.05,553.55,9076.86,47.78,521.37,395,38.63,23.1651,60
63,116,1597.28,1412.79,553.1,9072.29,47.73,521.18,393,38.82,23.308,59
63,117,1588.18,1410.98,552.89,9079.24,47.46,520.95,395,38.68,23.3027,58
63,118,1595.36,1412.67,552.81,9080.07,47.59,521.88,390,38.74,23.2121,57
63,119,1597.6,1409.75,553.3,9081.31,47.48,520.94,394,38.79,23.2105,56
63,120,1596.94,1415.19,553.53,9081.86,47.48,521.81,393,38.59,23.2371,55
63,121,1591.68,1412.84,553.07,9084.13,47.64,521.01,395,38.76,23.2853,54
63,122,1589.73,1414.77,552.94,9075.46,47.69,521.32,393,38.78,23.153,53
63,123,1589.53,1413.12,553.18,9082.1,47.68,521.29,394,38.79,23.3256,52
63,124,1588.99,1412.93,553.31,9080.59,47.45,520.81,394,38.67,23.2275,51
63,125,1598.45,1418.57,553.31,9084.29,47.71,521.66,394,38.66,23.2807,50
63,126,1589.62,1418.26,553.22,9082.03,47.53,520.93,394,38.62,23.1726,49
63,127,1598.81,1416.13,553.43,9087.73,47.71,521.35,393,38.78,23.2306,48
63,128,1593.3,1411.09,552.88,9086.58,47.64,521.21,394,38.7,23.2814,47
63,129,1589.17,1410.96,552.82,9084.1,47.66,521.3,394,38.88,23.1859,46
63,130,1594.82,1414.9,552.79,9084.33,47.7,521.43,394,38.73,23.2774,45
63,131,1598.02,1412.16,553.63,9094.86,47.74,521.74,392,38.69,23.2823,44
63,132,1592.84,1416.67,553.49,9085.08,47.71,520.53,393,38.83,23.2022,43
63,133,1592.96,1414.35,553.72,9090.31,47.48,521.2,393,38.61,23.2184,42
63,134,1588.95,1412.85,552.99,9090.08,47.57,521.11,395,38.74,23.2516,41
63,135,1592.74,1417.03,553.12,9089.41,47.77,520.96,395,38.89,23.1694,40
63,136,1601.89,1410.86,552.98,9095.92,47.67,520.75,393,38.83,23.2249,39
63,137,1600.14,1416.51,552.8,9092.69,47.67,520.82,393,38.79,23.2557,38
63,138,1589.85,1413.63,552.9,9095.22,47.79,521.07,395,38.65,23.2474,37
63,139,1593.63,1415.81,552.33,9097.77,47.58,521.19,395,38.66,23.2089,36
63,140,1590.76,1420.81,553.18,9099.87,47.8,521.06,393,38.6,23.1233,35
63,141,1591.89,1416.71,553.19,9098.67,47.84,520.94,395,38.86,23.2223,34
63,142,1597.29,1412.0,551.68,9099.76,47.76,520.93,396,38.66,23.1565,33
63,143,1594.19,1416.18,552.38,9115.68,47.72,520.76,393,38.95,23.2405,32
63,144,1602.12,1423.84,551.9,9106.01,47.68,521.04,396,38.72,23.2408,31
63,145,1594.31,1413.21,552.74,9107.91,47.89,520.83,394,38.82,23.114,30
63,146,1595.82,1413.81,553.35,9103.95,47.93,521.4,394,38.64,23.1307,29
63,147,1597.83,1421.38,553.21,9104.49,47.89,520.53,394,38.69,23.2515,28
63,148,1599.72,1420.64,552.57,9111.55,47.81,521.48,393,38.57,23.1995,27
63,149,1592.92,1413.1,552.99,9118.46,47.86,520.98,396,38.57,23.19,26
63,150,1597.29,1417.41,552.3,9113.23,47.69,521.51,394,38.55,23.1251,25
63,151,1603.26,1420.86,551.69,9117.26,47.71,521.02,393,38.74,23.1172,24
63,152,1601.95,1423.41,551.98,9124.06,47.63,520.95,395,38.5,23.1495,23
63,153,1594.72,1414.98,552.98,9114.22,47.65,521.28,394,38.51,23.2009,22
63,154,1597.51,1418.06,553.2,9115.13,47.83,520.8,395,38.67,23.1184,21
63,155,1598.22,1409.55,552.93,9127.81,47.92,520.55,396,38.61,23.2125,20
63,156,1603.83,1423.34,552.92,9125.95,47.84,520.52,395,38.51,23.2323,19
63,157,1600.75,1417.32,552.55,9128.84,47.9,520.57,395,38.57,23.1213,18
63,158,1599.06,1417.34,552.4,9144.0,47.83,520.59,396,38.6,23.1845,17
63,159,1598.19,1421.02,552.26,9134.3,47.97,520.65,395,38.59,23.202,16
63,160,1594.61,1417.29,552.03,9144.67,47.95,520.47,395,38.69,23.2049,15
63,161,1597.21,1424.47,552.92,9137.33,48.01,521.35,395,38.54,23.1569,14
63,162,1602.01,1420.81,551.77,9144.4,47.7,520.62,395,38.48,23.1431,13
63,163,1604.5,1418.66,551.81,9145.05,48.03,520.56,397,38.48,23.0691,12
63,164,1594.28,1419.49,552.34,9148.57,47.83,520.64,396,38.7,23.279,11
63,165,1602.24,1431.99,551.34,9146.53,47.93,520.33,397,38.61,23.1844,10
63,166,1600.61,1420.36,552.16,9147.86,47.83,519.97,396,38.43,23.0615,9
63,167,1603.43,1421.77,552.17,9157.66,47.96,520.34,394,38.45,23.0684,8
63,168,1607.15,1427.47,552.5,9159.54,47.9,520.48,396,38.46,23.1303,7
63,169,1599.04,1426.49,552.1,9162.08,48.17,520.64,396,38.38,23.0888,6
63,170,1609.06,1426.65,551.95,9165.91,48.12,519.67,397,38.48,23.0079,5
63,171,1599.89,1436.27,552.11,9172.45,48.02,520.16,397,38.5,23.059,4
63,172,1604.96,1426.43,551.23,9167.75,48.17,520.47,397,38.38,22.9498,3
63,173,1605.08,1432.1,551.54,9172.54,48.28,519.97,398,38.4,22.9874,2
63,174,1603.87,1424.72,551.7,9175.01,48.21,520.16,397,38.31,23.2228,1
64,1,1586.12,1408.33,553.72,9061.0,47.36,522.38,393,38.91,23.325,283
64,2,1581.13,1411.2,554.33,9058.96,47.34,521.81,392,38.86,23.3201,282
64,3,1588.42,1398.31,554.17,9056.99,47.49,521.78,394,38.8,23.3658,281
64,4,1592.03,1402.35,553.62,9062.12,47.31,522.07,393,38.89,23.3541,280
64,5,1593.79,1409.68,553.6,9058.71,47.48,522.14,392,38.84,23.3954,279
64,6,1584.39,1398.68,553.67,9061.62,47.47,521.74,393,38.82,23.2814,278
64,7,1588.0,1402.33,554.02,9053.91,47.42,522.39,393,38.68,23.3219,277
64,8,1585.98,1403.88,553.77,9052.52,47.46,522.1,395,38.99,23.2747,276
64,9,1584.6,1403.35,553.59,9049.69,47.44,521.75,393,38.87,23.2603,275
64,10,1589.08,1400.76,553.58,9058.7,47.46,521.95,394,38.73,23.3419,274
64,11,1586.57,1403.66,554.32,9064.09,47.16,521.91,393,38.89,23.3741,273
64,12,1587.6,1405.13,553.58,9061.78,47.32,521.45,391,38.75,23.3205,272
64,13,1591.73,1406.05,553.56,9059.2,47.3,521.24,393,39.13,23.4087,271
64,14,1587.32,1407.95,554.05,9054.83,47.2,521.57,393,38.89,23.3249,270
64,15,1588.68,1406.99,554.05,9057.31,47.46,521.99,394,38.93,23.4367,269
64,16,1587.52,1408.94,554.21,9054.81,47.33,521.82,392,38.75,23.4245,268
64,17,1583.34,1404.85,553.45,9054.8,47.47,521.52,393,38.9,23.2712,267
64,18,1588.04,1403.62,553.6,9052.06,47.5,522.21,393,38.97,23.3743,266
64,19,1583.21,1403.95,553.88,9053.91,47.49,521.69,394,38.88,23.4951,265
64,20,1592.9,1402.36,553.21,9051.3,47.47,522.03,393,38.89,23.4117,264
64,21,1584.23,1399.48,553.32,9052.5,47.4,521.58,394,38.9,23.3402,263
64,22,1592.92,1408.15,553.25,9059.98,47.45,521.44,394,38.86,23.3198,262
64,23,1590.75,1404.34,553.52,9058.45,47.47,522.13,391,39.0,23.3449,261
64,24,1589.22,1404.82,554.45,9060.52,47.46,521.86,392,38.75,23.2963,260
64,25,1588.52,1407.61,554.6,9057.14,47.36,521.79,392,38.74,23.2693,259
64,26,1585.5,1401.43,553.54,9052.56,47.44,521.75,393,38.84,23.2994,258
64,27,1591.62,1410.3,553.97,9056.46,47.52,521.96,394,38.83,23.313,257
64,28,1591.39,1400.18,554.0,9055.21,47.42,521.5,393,38.86,23.2164,256
64,29,1589.93,1408.05,553.43,9058.49,47.58,522.02,392,38.83,23.2943,255
64,30,1595.94,1410.51,553.14,9055.54,47.49,521.65,393,38.94,23.3681,254
64,31,1586.6,1404.97,553.58,9056.75,47.45,521.64,393,38.96,23.262,253
64,32,1586.13,1408.83,553.77,9051.22,47.37,521.53,394,38.94,23.332,252
64,33,1589.38,1403.15,553.69,9064.32,47.56,521.86,393,38.88,23.4644,251
64,34,1589.62,1404.77,554.66,9063.36,47.34,521.69,393,38.83,23.4207,250
64,35,1588.65,1408.47,554.06,9062.96,47.53,521.79,392,38.89,23.3186,249
64,36,1595.28,1401.76,553.41,9050.44,47.3,521.59,392,38.84,23.3819,248
64,37,1582.82,1399.7,553.55,9052.43,47.38,521.89,392,38.99,23.3067,247
64,38,1584.92,1405.8,554.12,9065.18,47.24,521.36,392,38.98,23.3457,246
64,39,1588.5,1411.84,553.53,9059.02,47.38,521.81,392,38.93,23.4014,245
64,40,1591.54,1401.89,554.0,9059.23,47.3,521.5,392,38.86,23.3505,244
64,41,1590.18,1404.56,553.19,9057.96,47.57,521.9,393,38.94,23.3885,243
64,42,1586.53,1401.27,553.52,9059.38,47.37,521.15,394,38.86,23.3463,242
64,43,1588.24,1409.04,554.23,9056.0,47.38,521.62,393,38.86,23.3228,241
64,44,1588.9,1405.53,553.55,9049.08,47.4,521.24,393,39.0,23.3457,240
64,45,1590.21,1408.07,554.18,9053.92,47.57,521.25,393,38.84,23.3911,239
64,46,1583.66,1400.05,553.84,9058.69,47.42,521.82,391,38.82,23.4893,238
64,47,1590.62,1404.87,553.85,9062.18,47.43,521.91,391,38.81,23.3696,237
64,48,1589.78,1407.41,553.55,9055.07,47.44,521.7,393,38.85,23.3587,236
64,49,1592.98,1414.69,553.66,9057.87,47.36,522.19,393,38.86,23.2685,235
64,50,1593.29,1404.3,554.32,9047.65,47.28,522.26,392,38.82,23.3027,234
64,51,1592.33,1406.84,554.25,9052.97,47.26,521.55,394,38.76,23.4001,233
64,52,1592.55,1401.18,554.18,9051.02,47.47,521.81,393,38.93,23.317,232
64,53,1583.63,1405.13,553.25,9060.3,47.42,521.13,393,38.82,23.3434,231
64,54,1591.98,1405.95,554.2,9053.18,47.43,521.44,391,38.57,23.2494,230
64,55,1580.51,1401.15,554.06,9053.93,47.46,522.07,391,39.04,23.4277,229
64,56,1585.86,1412.51,553.79,9054.3,47.35,521.63,394,39.0,23.4717,228
64,57,1583.48,1412.54,553.43,9060.85,47.42,521.31,392,38.84,23.3663,227
64,58,1589.47,1403.94,553.61,9055.69,47.55,521.39,394,38.86,23.2866,226
64,59,1585.01,1408.74,553.78,9056.33,47.39,521.51,392,38.87,23.4422,225
64,60,1587.34,1398.98,553.45,9062.19,47.51,521.36,393,38.98,23.3883,224
64,61,1583.68,1407.67,554.11,9052.82,47.47,521.57,392,39.04,23.3409,223
64,62,1583.7,1408.66,554.05,9058.76,47.23,521.82,393,39.06,23.3669,222
64,63,1581.45,1402.06,553.69,9057.88,47.65,521.47,393,38.93,23.304,221
